Date,Article Sentiment,Impact Score
2015-06-16,-0.028,73.22
2015-06-15,-0.104,70.939
2015-06-14,-0.064,71.602
2015-06-13,-0.019,72.84
2015-06-12,-0.193,78.983
2015-06-11,0.285,70.859
2015-06-10,0.203,71.131
2015-06-09,0.221,72.256
2015-06-08,0.188,72.867
2015-06-07,0.097,71.11
2015-06-06,0.095,71.066
2015-06-05,0.064,72.475
2015-06-04,0.01,72.269
2015-06-03,-0.002,71.733
2015-06-02,0.211,73.37
2015-06-01,0.082,72.0
2015-05-31,0.039,74.016
2015-05-30,0.293,72.794
2015-05-29,0.216,72.557
2015-05-28,0.096,72.498
2015-05-27,0.104,72.998
2015-05-26,0.204,74.193
2015-05-25,-0.025,75.863
2015-05-24,0.158,71.975
2015-05-23,-0.283,72.693
2015-05-22,0.236,71.465
2015-05-21,0.009,72.547
2015-05-20,0.103,72.484
2015-05-19,0.166,71.961
2015-05-18,-0.008,71.053
2015-05-17,0.173,70.524
2015-05-16,-0.081,71.435
2015-05-15,0.191,71.246
2015-05-14,0.112,71.988
2015-05-13,-0.005,72.808
2015-05-12,-0.025,71.953
2015-05-11,0.078,71.774
2015-05-10,0.109,72.152
2015-05-09,0.126,72.875
2015-05-08,0.104,71.01
2015-05-07,0.18,72.318
2015-05-06,-0.002,73.008
2015-05-05,0.032,72.331
2015-05-04,0.118,70.793
2015-05-03,0.094,70.826
2015-05-02,0.206,71.341
2015-05-01,0.324,71.079
2015-04-30,0.125,71.974
2015-04-29,0.247,72.619
2015-04-28,0.201,73.057
2015-04-27,0.11,71.815
2015-04-26,0.571,72.762
2015-04-25,0.083,74.674
2015-04-24,0.196,74.644
2015-04-23,0.026,72.291
2015-04-22,0.257,73.703
2015-04-21,-0.12,71.596
2015-04-20,-0.035,71.123
2015-04-19,-0.079,71.645
2015-04-18,0.133,71.494
2015-04-17,-0.029,72.078
2015-04-16,0.086,72.698
2015-04-15,0.104,70.708
2015-04-14,-0.154,71.744
2015-04-13,-0.004,71.86
2015-04-12,0.29,71.135
2015-04-11,-0.147,72.705
2015-04-10,-0.073,72.763
2015-04-09,0.286,72.216
2015-04-08,0.321,72.003
2015-04-07,0.516,71.43
2015-04-06,0.227,72.597
2015-04-05,0.019,70.398
2015-04-04,0.074,71.972
2015-04-03,0.26,71.5
2015-04-02,0.254,71.683
2015-04-01,0.11,71.349
2015-03-31,0.073,72.026
2015-03-30,0.04,71.992
2015-03-29,0.094,71.819
2015-03-28,0.5,71.79
2015-03-27,0.097,71.206
2015-03-26,-0.238,73.695
2015-03-25,-0.269,72.682
2015-03-24,0.155,72.756
2015-03-23,0.156,72.078
2015-03-22,0.131,70.789
2015-03-21,0.222,73.516
2015-03-20,0.225,72.438
2015-03-19,0.022,71.478
2015-03-18,0.173,71.026
2015-03-17,0.181,70.915
2015-03-16,0.298,70.808
2015-03-15,0.258,71.664
2015-03-14,0.09,73.028
2015-03-13,0.314,72.854
2015-03-12,0.191,72.781
2015-03-11,0.204,73.044
2015-03-10,-0.016,72.031
2015-03-09,-0.249,71.839
2015-03-08,-0.149,72.192
2015-03-07,-0.195,72.539
2015-03-06,0.053,72.145
2015-03-05,0.127,73.307
2015-03-04,0.25,72.161
2015-03-03,0.218,72.067
2015-03-02,0.118,72.203
2015-03-01,-0.006,72.788
2015-02-28,0.079,73.852
2015-02-27,-0.096,74.02
2015-02-26,0.135,71.737
2015-02-25,0.198,71.051
2015-02-24,0.126,71.677
2015-02-23,0.315,71.263
2015-02-22,0.184,71.479
2015-02-21,0.317,70.834
2015-02-20,0.162,71.897
2015-02-19,0.118,72.776
2015-02-18,-0.074,73.626
2015-02-17,-0.306,71.824
2015-02-16,0.089,71.356
2015-02-15,0.109,70.42
2015-02-14,0.005,70.724
2015-02-13,0.063,71.355
2015-02-12,0.136,71.336
2015-02-11,0.203,70.487
2015-02-10,0.109,70.924
2015-02-09,0.036,70.843
2015-02-08,0.247,71.045
2015-02-07,0.227,72.077
2015-02-06,-0.112,72.904
2015-02-05,0.23,71.018
2015-02-04,0.141,70.931
2015-02-03,0.173,72.013
2015-02-02,0.255,71.738
2015-02-01,0.346,73.873
2015-01-31,0.598,75.417
2015-01-30,0.25,73.505
2015-01-29,0.021,71.765
2015-01-28,0.139,72.256
2015-01-27,0.166,72.302
2015-01-26,-0.08,70.952
2015-01-25,0.12,71.096
2015-01-24,0.022,73.29
2015-01-23,0.078,71.496
2015-01-22,0.227,73.442
2015-01-21,0.528,74.06
2015-01-20,0.606,74.011
2015-01-19,0.04,70.373
2015-01-18,0.105,71.468
2015-01-17,-0.046,71.045
2015-01-16,0.337,73.671
2015-01-15,0.02,70.511
2015-01-14,0.116,69.337
2015-01-13,0.387,71.465
2015-01-12,0.144,71.041
2015-01-11,-0.349,71.418
2015-01-10,-0.364,71.672
2015-01-09,0.052,71.495
2015-01-08,-0.051,72.075
2015-01-07,0.095,72.442
2015-01-06,0.099,72.347
2015-01-05,0.833,73.5
2015-01-04,0.062,72.685
2015-01-03,0.15,72.917
2015-01-02,0.272,73.714
2015-01-01,0.068,73.087
2014-12-31,0.199,72.222
2014-12-30,0.022,72.1
2014-12-29,-0.067,73.911
2014-12-28,0.036,75.425
2014-12-27,0.145,72.952
2014-12-26,-0.103,71.091
2014-12-25,-0.279,72.698
2014-12-24,-0.064,72.242
2014-12-23,0.07,71.675
2014-12-22,-0.041,71.108
2014-12-21,-0.234,71.292
2014-12-20,-0.14,70.648
2014-12-19,0.051,72.051
2014-12-18,0.259,72.615
2014-12-17,-0.052,73.095
2014-12-16,-0.367,74.18
2014-12-15,-0.041,74.853
2014-12-14,0.131,71.063
2014-12-13,0.163,71.991
2014-12-12,0.24,71.681
2014-12-11,-0.2,71.837
2014-12-10,-0.491,73.175
2014-12-09,-0.129,73.136
2014-12-08,-0.066,70.382
2014-12-07,0.012,72.167
2014-12-06,-0.194,72.96
2014-12-05,0.047,71.167
2014-12-04,-0.328,72.788
2014-12-03,-0.022,72.975
2014-12-02,0.054,71.575
2014-12-01,0.045,70.078
2014-11-30,-0.035,70.293
2014-11-29,-0.194,70.64
2014-11-28,-0.169,70.725
2014-11-27,-0.152,70.368
2014-11-26,0.16,71.269
2014-11-25,-0.021,71.073
2014-11-24,-0.122,70.67
2014-11-23,0.215,70.373
2014-11-22,0.109,70.93
2014-11-21,0.081,71.879
2014-11-20,-0.062,72.254
2014-11-19,0.003,71.849
2014-11-18,-0.045,72.286
2014-11-17,0.031,72.813
2014-11-16,-0.022,76.325
2014-11-15,0.055,71.298
2014-11-14,0.022,70.681
2014-11-13,0.189,72.631
2014-11-12,0.12,71.726
2014-11-11,0.131,70.725
2014-11-10,-0.023,70.203
2014-11-09,0.018,70.962
2014-11-08,0.076,70.881
2014-11-07,0.15,71.633
2014-11-06,0.063,70.73
2014-11-05,0.11,70.724
2014-11-04,-0.065,71.826
2014-11-03,0.004,70.451
2014-11-02,-0.299,71.679
2014-11-01,-0.308,71.661
2014-10-31,-0.102,70.824
2014-10-30,-0.089,72.078
2014-10-29,-0.196,71.149
2014-10-28,-0.475,72.42
2014-10-27,0.059,73.207
2014-10-26,-0.424,73.581
2014-10-25,-0.22,74.479
2014-10-24,-0.215,74.604
2014-10-23,0.101,72.16
2014-10-22,0.069,70.581
2014-10-21,0.077,71.69
2014-10-20,0.025,70.623
2014-10-19,0.009,71.763
2014-10-18,0.326,73.121
2014-10-17,0.163,73.388
2014-10-16,-0.188,72.828
2014-10-15,-0.167,73.837
2014-10-14,0.348,73.085
2014-10-13,0.122,72.833
2014-10-12,-0.042,72.568
2014-10-11,0.026,72.134
2014-10-10,0.012,73.205
2014-10-09,0.051,71.671
2014-10-08,-0.11,72.85
2014-10-07,0.058,74.55
2014-10-06,0.0,72.0
2014-10-05,0.0,71.0
2014-10-04,-0.059,73.951
2014-10-03,0.055,72.973
2014-10-02,-0.115,73.168
2014-10-01,0.219,73.931
2014-09-30,0.05,74.066
2014-09-29,0.12,72.59
2014-09-28,-0.007,72.854
2014-09-27,-0.005,73.454
2014-09-26,0.159,73.971
2014-09-25,0.443,72.983
2014-09-24,0.008,74.158
2014-09-23,-0.142,73.846
2014-09-22,0.429,74.225
2014-09-21,0.486,74.469
2014-09-20,-0.372,71.672
2014-09-19,-0.192,71.583
2014-09-18,-0.148,73.072
2014-09-17,-0.052,72.79
2014-09-16,0.065,73.074
2014-09-15,0.084,69.958
2014-09-14,0.093,71.191
2014-09-13,0.098,72.179
2014-09-12,-0.072,72.348
2014-09-11,-0.107,71.647
2014-09-10,-0.349,71.655
2014-09-09,-0.398,70.67
2014-09-08,0.217,70.525
2014-09-07,0.106,72.409
2014-09-06,0.063,73.113
2014-09-05,0.022,71.545
2014-09-04,0.064,71.086
2014-09-03,0.124,71.247
2014-09-02,0.213,71.372
2014-09-01,0.338,70.43
2014-08-31,0.14,71.872
2014-08-30,0.084,72.9
2014-08-29,0.138,71.494
2014-08-28,0.078,71.566
2014-08-27,0.121,70.818
2014-08-26,0.19,70.438
2014-08-25,0.002,70.808
2014-08-24,-0.193,71.852
2014-08-23,-0.055,71.868
2014-08-22,0.1,71.962
2014-08-21,-0.153,72.468
2014-08-20,-0.295,72.23
2014-08-19,-0.295,72.5
2014-08-18,-0.012,71.75
2014-08-17,-0.082,72.756
2014-08-16,-0.242,73.377
2014-08-15,-0.093,73.206
2014-08-14,-0.053,72.637
2014-08-13,-0.016,72.688
2014-08-12,-0.313,72.822
2014-08-11,-0.295,71.865
2014-08-10,-0.043,72.443
2014-08-09,-0.003,73.329
2014-08-08,0.306,74.368
2014-08-07,0.243,75.822
2014-08-06,-0.208,72.976
2014-08-05,0.12,72.165
2014-08-04,0.182,72.273
