Date,Article Sentiment,Impact Score
2016-01-27,-0.004,77.0
2016-01-26,0.141,76.0
2016-01-25,0.347,77.0
2016-01-24,0.097,74.0
2016-01-23,0.213,73.0
2016-01-22,0.08,73.0
2016-01-21,0.031,74.0
2016-01-20,0.037,75.0
2016-01-19,0.088,80.0
2016-01-18,0.238,77.0
2016-01-17,0.089,76.0
2016-01-16,0.271,76.0
2016-01-15,0.154,78.0
2016-01-14,0.098,75.0
2016-01-13,0.061,75.0
2016-01-12,0.175,75.0
2016-01-11,0.17,76.0
2016-01-10,-0.036,76.0
2016-01-09,0.213,76.0
2016-01-08,0.339,73.0
2016-01-07,0.212,76.0
2016-01-06,0.094,73.0
2016-01-05,0.051,71.0
2016-01-04,0.126,76.0
2016-01-03,0.087,77.0
2016-01-02,0.077,75.0
2016-01-01,0.118,76.0
2015-12-31,0.198,77.0
2015-12-30,0.133,76.0
2015-12-29,-0.008,76.0
2015-12-28,-0.004,75.0
2015-12-27,0.159,75.0
2015-12-26,0.155,79.0
2015-12-25,0.118,77.0
2015-12-24,0.194,74.0
2015-12-23,0.511,71.0
2015-12-22,0.091,76.0
2015-12-21,0.133,78.0
2015-12-20,0.125,79.0
2015-12-19,0.166,78.0
2015-12-18,0.108,76.0
2015-12-17,0.093,76.0
2015-12-16,0.018,76.0
2015-12-15,0.191,66.0
2015-12-14,0.145,46.0
2015-12-13,0.077,45.0
2015-12-12,0.156,46.0
2015-12-11,0.017,45.0
2015-12-10,-0.043,47.0
2015-12-09,-0.044,47.0
2015-12-07,0.029,79.0
2015-12-06,-0.009,78.0
2015-12-05,0.035,79.0
2015-12-04,0.065,76.0
2015-12-03,0.223,75.0
2015-12-02,0.137,76.0
2015-12-01,0.099,75.0
2015-11-30,0.17,79.0
2015-11-29,0.223,73.0
2015-11-28,0.066,76.0
2015-11-27,0.128,76.0
2015-11-26,0.184,75.0
2015-11-25,0.197,77.0
2015-11-24,0.085,78.0
2015-11-23,0.033,78.0
2015-11-22,0.036,78.0
2015-11-21,0.067,78.0
2015-11-20,0.131,74.0
2015-11-19,0.147,76.0
2015-11-18,0.22,76.0
2015-11-17,0.17,74.0
2015-11-16,0.26,77.0
2015-11-15,0.402,96.0
2015-11-14,0.076,79.0
2015-11-13,0.173,76.0
2015-11-12,0.23,75.0
2015-11-11,0.149,77.0
2015-11-10,0.169,78.0
2015-11-09,0.0,75.0
2015-11-08,-0.095,77.0
2015-11-07,-0.073,76.0
2015-11-06,0.11,78.0
2015-11-05,0.117,76.0
2015-11-04,0.043,75.0
2015-11-02,-0.062,76.0
2015-11-01,-0.02,72.0
2015-10-31,0.029,74.0
2015-10-30,0.129,76.0
2015-10-29,0.099,77.0
2015-10-28,0.11,77.0
2015-10-27,0.184,77.0
2015-10-26,0.172,80.0
2015-10-25,0.11,77.0
2015-10-24,0.075,77.0
2015-10-23,0.068,76.0
2015-10-22,0.109,77.0
2015-10-21,0.128,77.0
2015-10-20,0.156,76.0
2015-10-19,-0.123,76.0
2015-10-18,0.318,74.0
2015-10-17,0.084,76.0
2015-10-16,0.076,78.0
2015-10-15,-0.128,80.0
2015-10-14,-0.069,78.0
2015-10-13,0.185,77.0
2015-10-12,-0.065,78.0
2015-10-11,-0.071,76.0
2015-10-10,-0.101,76.0
2015-10-09,0.032,76.0
2015-10-08,0.059,77.0
2015-10-07,0.257,76.0
2015-10-06,0.212,75.0
2015-10-05,0.177,77.0
2015-10-04,0.282,76.0
2015-10-03,0.28,77.0
2015-10-02,0.223,77.0
2015-10-01,0.326,77.0
2015-09-30,0.269,77.0
2015-09-29,0.095,77.0
2015-09-28,0.164,80.0
2015-09-27,0.106,79.0
2015-09-26,0.291,78.0
2015-09-25,0.134,79.0
2015-09-24,0.176,75.0
2015-09-23,0.226,76.0
2015-09-22,0.177,76.0
2015-09-21,-0.244,82.0
2015-09-20,-0.12,80.0
2015-09-19,0.125,76.0
2015-09-18,0.141,76.0
2015-09-17,-0.004,75.0
2015-09-16,-0.036,77.0
2015-09-15,0.046,76.0
2015-09-14,0.273,70.0
2015-09-13,0.063,73.0
2015-09-12,0.199,77.0
2015-09-11,0.168,78.0
2015-09-10,0.242,78.0
2015-09-09,0.203,76.0
2015-09-08,0.002,75.0
2015-09-07,0.001,77.0
2015-09-06,0.148,78.0
2015-09-05,0.211,76.0
2015-09-04,0.217,77.0
2015-09-03,0.246,76.0
2015-09-02,0.07,75.0
2015-09-01,0.169,76.0
2015-08-31,0.082,76.0
2015-08-30,0.108,78.0
2015-08-29,0.088,78.0
2015-08-28,0.1,78.0
2015-08-27,0.16,73.0
2015-08-26,0.165,75.308
2015-08-25,0.149,74.984
2015-08-24,0.13,73.333
2015-08-23,0.278,74.011
2015-08-22,0.258,73.236
2015-08-21,0.175,74.681
2015-08-20,0.257,75.704
2015-08-19,0.133,78.642
2015-08-18,0.259,76.717
2015-08-17,0.203,77.95
2015-08-16,0.054,78.68
2015-08-15,0.014,81.468
2015-08-14,0.135,85.412
2015-08-13,0.157,78.057
2015-08-12,0.108,77.279
2015-08-11,0.122,76.397
2015-08-10,0.108,77.149
2015-08-09,0.026,75.907
2015-08-08,0.12,77.556
2015-08-07,-0.021,77.636
2015-08-06,-0.019,76.451
2015-08-05,0.258,76.89
2015-08-04,0.204,76.388
2015-08-03,0.202,74.778
2015-08-02,0.307,77.2
2015-08-01,0.235,75.333
2015-07-31,0.265,74.948
2015-07-30,0.262,76.774
2015-07-29,0.158,77.042
2015-07-28,0.297,76.038
2015-07-27,0.331,76.0
2015-07-26,0.176,76.167
2015-07-25,0.142,81.16
2015-07-24,0.139,78.292
2015-07-23,0.079,78.094
2015-07-22,-0.299,79.395
2015-07-21,0.301,76.875
2015-07-20,0.333,77.524
2015-07-19,0.326,77.354
2015-07-18,0.331,77.828
2015-07-17,0.239,75.625
2015-07-16,0.25,78.346
2015-07-15,0.13,79.769
2015-07-14,0.114,78.8
2015-07-13,0.046,78.143
2015-07-12,-0.084,86.429
2015-07-11,0.091,82.35
2015-07-10,-0.007,78.455
2015-07-09,-0.037,78.072
2015-07-08,0.056,78.549
2015-07-07,0.18,75.727
2015-07-06,0.147,76.7
2015-07-05,0.291,78.154
2015-07-04,0.324,78.298
2015-07-03,0.509,77.23
2015-07-02,0.117,77.947
2015-07-01,0.217,77.826
2015-06-30,0.112,77.885
2015-06-29,0.074,76.714
2015-06-28,0.146,76.947
2015-06-27,0.228,75.222
2015-06-26,0.158,76.971
2015-06-25,0.163,76.854
2015-06-24,0.081,76.559
2015-06-23,0.189,76.633
2015-06-22,0.292,77.375
2015-06-21,0.469,81.692
2015-06-20,0.333,75.73
2015-06-19,0.088,76.755
2015-06-18,0.011,77.175
2015-06-17,0.068,78.977
2015-06-16,0.35,76.3
2015-06-15,-0.143,76.857
2015-06-14,0.111,79.944
2015-06-13,0.054,75.162
2015-06-12,-0.04,82.19
2015-06-11,0.262,73.944
2015-06-10,0.368,73.294
2015-06-09,0.096,79.571
2015-06-08,-0.177,78.563
2015-06-07,-0.158,75.789
2015-06-06,0.018,78.273
2015-06-05,-0.103,77.513
2015-06-04,-0.1,77.9
2015-06-03,-0.341,79.341
2015-06-02,-0.591,78.735
2015-06-01,-0.438,75.375
2015-05-31,0.055,74.636
2015-05-30,0.088,76.464
2015-05-29,-0.04,73.843
2015-05-28,0.16,77.08
