Date,Article Sentiment,Impact Score
2016-05-09,0.105,70.0
2016-05-08,0.266,69.0
2016-05-07,0.141,71.0
2016-05-06,0.051,71.0
2016-05-05,-0.067,71.0
2016-05-04,-0.027,72.0
2016-05-03,0.055,71.0
2016-05-02,-0.024,72.0
2016-05-01,0.04,72.0
2016-04-30,-0.031,72.0
2016-04-29,-0.056,72.0
2016-04-28,-0.096,73.0
2016-04-27,-0.067,73.0
2016-04-26,0.019,72.0
2016-04-25,-0.023,73.0
2016-04-24,-0.142,74.0
2016-04-23,0.035,72.0
2016-04-22,0.093,71.0
2016-04-21,0.031,72.0
2016-04-20,0.043,71.0
2016-04-19,-0.01,73.0
2016-04-18,0.055,73.0
2016-04-17,0.004,73.0
2016-04-16,0.036,72.0
2016-04-15,0.077,72.0
2016-04-14,0.046,73.0
2016-04-13,0.096,71.0
2016-04-12,0.116,71.0
2016-04-11,0.034,71.0
2016-04-10,0.018,71.0
2016-04-09,-0.042,72.0
2016-04-08,-0.052,73.0
2016-04-07,0.02,72.0
2016-04-06,-0.024,71.0
2016-04-05,0.064,72.0
2016-04-04,0.005,72.0
2016-04-03,0.004,71.0
2016-04-02,-0.032,71.0
2016-04-01,0.06,71.0
2016-03-31,-0.01,72.0
2016-03-30,-0.063,72.0
2016-03-29,-0.052,72.0
2016-03-28,0.071,71.0
2016-03-27,-0.027,72.0
2016-03-26,-0.076,72.0
2016-03-25,0.029,71.0
2016-03-24,0.057,71.0
2016-03-23,0.003,71.0
2016-03-22,0.052,70.0
2016-03-21,0.068,71.0
2016-03-20,0.116,71.0
2016-03-19,0.073,71.0
2016-03-18,0.054,71.0
2016-03-17,0.014,71.0
2016-03-16,0.041,71.0
2016-03-15,0.019,71.0
2016-03-14,0.003,70.0
2016-03-13,-0.011,71.0
2016-03-12,0.039,72.0
2016-03-11,0.017,72.0
2016-03-10,0.044,72.0
2016-03-09,0.01,71.0
2016-03-08,-0.001,71.0
2016-03-07,-0.023,71.0
2016-03-06,-0.053,71.0
2016-03-05,0.012,71.0
2016-03-04,-0.009,71.0
2016-03-03,-0.005,71.0
2016-03-02,0.025,71.0
2016-03-01,-0.014,72.0
2016-02-29,-0.013,73.0
2016-02-28,0.037,71.0
2016-02-27,-0.04,72.0
2016-02-26,-0.001,72.0
2016-02-25,0.003,72.0
2016-02-24,-0.052,73.0
2016-02-23,-0.07,72.0
2016-02-22,-0.099,71.0
2016-02-21,-0.121,72.0
2016-02-20,-0.058,72.0
2016-02-19,-0.066,71.0
2016-02-18,-0.144,73.0
2016-02-17,-0.009,71.0
2016-02-16,-0.023,71.0
2016-02-15,0.007,71.0
2016-02-14,0.01,71.0
2016-02-13,-0.087,71.0
2016-02-12,0.078,72.0
2016-02-11,0.036,71.0
2016-02-10,0.045,72.0
2016-02-09,0.104,71.0
2016-02-08,0.007,71.0
2016-02-07,-0.06,71.0
2016-02-06,0.051,70.0
2016-02-05,0.114,71.0
2016-02-04,0.154,71.0
2016-02-03,0.173,73.0
2016-02-02,0.091,72.0
2016-02-01,0.072,72.0
2016-01-31,0.029,72.0
2016-01-30,-0.003,71.0
2016-01-29,0.011,72.0
2016-01-28,0.047,73.0
2016-01-27,0.072,73.0
2016-01-26,0.113,72.0
2016-01-25,0.202,71.0
2016-01-24,0.133,72.0
2016-01-23,0.122,72.0
2016-01-22,0.094,71.0
2016-01-21,0.191,71.0
2016-01-20,0.008,72.0
2016-01-19,0.058,71.0
2016-01-18,0.164,71.0
2016-01-17,0.131,72.0
2016-01-16,0.128,72.0
2016-01-15,0.116,73.0
2016-01-14,0.088,72.0
2016-01-13,0.114,72.0
2016-01-12,0.08,71.0
2016-01-11,0.106,71.0
2016-01-10,0.09,71.0
2016-01-09,0.02,72.0
2016-01-08,0.07,71.0
2016-01-07,-0.045,72.0
2016-01-06,0.029,71.0
2016-01-05,0.061,71.0
2016-01-04,0.059,71.0
2016-01-03,0.061,71.0
2016-01-02,-0.013,71.0
2016-01-01,-0.006,71.0
2015-12-31,-0.093,70.0
2015-12-30,0.137,71.0
2015-12-29,0.181,71.0
2015-12-28,0.097,71.0
2015-12-27,0.088,70.0
2015-12-26,0.099,70.0
2015-12-25,0.053,71.0
2015-12-24,-0.018,72.0
2015-12-23,-0.052,71.0
2015-12-22,0.111,70.0
2015-12-21,0.081,72.0
2015-12-20,0.035,71.0
2015-12-19,-0.056,70.0
2015-12-18,0.144,71.0
2015-12-17,0.097,71.0
2015-12-16,0.144,70.0
2015-12-15,0.251,58.0
2015-12-14,0.244,29.0
2015-12-13,0.193,29.0
2015-12-12,0.168,29.0
2015-12-11,0.078,29.0
2015-12-10,0.121,29.0
2015-12-09,0.04,29.0
2015-12-08,0.102,29.0
2015-12-07,0.1,65.0
2015-12-06,0.059,70.0
2015-12-05,0.03,70.0
2015-12-04,0.1,71.0
2015-12-03,0.082,71.0
2015-12-02,0.082,71.0
2015-12-01,0.094,70.0
2015-11-30,0.046,70.0
2015-11-29,0.096,70.0
2015-11-28,0.1,70.0
2015-11-27,0.088,70.0
2015-11-26,0.052,71.0
2015-11-25,-0.034,70.0
2015-11-24,0.037,70.0
2015-11-23,0.071,72.0
2015-11-22,0.05,70.0
2015-11-21,0.081,71.0
2015-11-20,0.076,71.0
2015-11-19,0.077,70.0
2015-11-18,-0.023,70.0
2015-11-17,0.005,70.0
2015-11-16,0.071,71.0
