Date,Article Sentiment,Impact Score
2016-03-03,-0.028,75.0
2016-03-02,0.056,76.0
2016-03-01,0.003,77.0
2016-02-29,-0.065,79.0
2016-02-28,-0.025,76.0
2016-02-27,0.044,77.0
2016-02-26,0.046,77.0
2016-02-25,0.086,76.0
2016-02-24,0.148,78.0
2016-02-23,0.142,77.0
2016-02-22,0.011,77.0
2016-02-21,0.039,76.0
2016-02-20,0.01,77.0
2016-02-18,0.208,79.0
2016-02-16,-0.044,75.0
2016-02-15,0.075,78.0
2016-02-14,0.072,79.0
2016-02-13,0.065,79.0
2016-02-12,0.087,77.0
2016-02-11,0.005,77.0
2016-02-10,0.264,74.0
2016-02-09,0.104,76.0
2016-02-08,0.145,76.0
2016-02-07,0.054,78.0
2016-02-06,-0.022,79.0
2016-02-05,-0.084,80.0
2016-02-04,0.026,77.0
2016-02-03,0.021,78.0
2016-02-02,0.003,77.0
2016-02-01,-0.058,76.0
2016-01-31,-0.043,74.0
2016-01-30,0.065,75.0
2016-01-29,0.078,77.0
2016-01-28,0.115,78.0
2016-01-27,0.173,76.0
2016-01-26,0.165,77.0
2016-01-25,0.104,78.0
2016-01-24,0.162,76.0
2016-01-23,0.193,78.0
2016-01-22,0.109,78.0
2016-01-21,0.129,78.0
2016-01-20,0.143,78.0
2016-01-19,0.16,78.0
2016-01-18,0.06,78.0
2016-01-17,0.069,78.0
2016-01-16,0.068,76.0
2016-01-15,0.109,79.0
2016-01-14,0.1,79.0
2016-01-13,0.149,79.0
2016-01-12,0.129,78.0
2016-01-11,0.227,80.0
2016-01-10,0.153,79.0
2016-01-09,0.137,77.0
2016-01-08,0.09,76.0
2016-01-07,0.131,76.0
2016-01-06,0.135,75.0
2016-01-05,0.055,77.0
2016-01-04,0.065,78.0
2016-01-03,0.067,77.0
2016-01-02,0.004,77.0
2016-01-01,-0.119,78.0
2015-12-31,-0.025,80.0
2015-12-30,0.016,78.0
2015-12-29,0.014,75.0
2015-12-28,0.113,78.0
2015-12-27,0.05,75.0
2015-12-26,-0.024,77.0
2015-12-25,0.117,79.0
2015-12-24,0.137,78.0
2015-12-23,0.132,77.0
2015-12-22,0.092,80.0
2015-12-21,0.015,84.0
2015-12-20,0.112,75.0
2015-12-19,0.092,77.0
2015-12-18,0.168,77.0
2015-12-17,0.099,76.0
2015-12-16,0.078,75.0
2015-12-15,-0.058,70.0
2015-12-14,0.055,43.0
2015-12-13,0.092,44.0
2015-12-12,0.051,44.0
2015-12-11,0.123,44.0
2015-12-10,0.301,45.0
2015-12-09,-0.004,43.0
2015-12-08,-0.232,44.0
2015-12-07,-0.007,74.0
2015-12-06,0.058,78.0
2015-12-05,0.028,78.0
2015-12-04,-0.039,77.0
2015-12-03,0.002,79.0
2015-12-02,0.108,77.0
2015-12-01,0.141,77.0
2015-11-30,-0.045,78.0
2015-11-29,-0.103,79.0
