Date,Article Sentiment,Impact Score
2015-12-15,0.56,55.0
2015-12-13,0.29,35.0
2015-12-12,0.272,35.0
2015-12-11,0.554,34.0
2015-12-10,-0.038,39.0
2015-12-09,0.564,36.0
2015-12-06,0.435,75.0
2015-12-05,-0.115,0.0
2015-12-03,0.4,87.0
2015-12-02,0.435,75.0
2015-12-01,0.267,86.0
2015-11-29,0.435,75.0
2015-11-28,0.435,75.0
2015-11-26,0.176,72.0
2015-11-25,0.227,64.0
2015-11-24,0.223,75.0
2015-11-23,0.282,75.0
2015-11-22,0.393,77.0
2015-11-21,0.251,89.0
2015-11-20,0.513,85.0
2015-11-19,0.323,73.0
2015-11-18,0.258,68.0
2015-11-17,0.296,62.0
2015-11-16,0.435,75.0
2015-11-15,0.303,72.0
2015-11-14,0.268,78.0
2015-11-13,0.303,77.0
2015-11-12,0.423,81.0
2015-11-11,0.311,81.0
2015-11-10,0.171,75.0
2015-11-09,0.016,68.0
2015-11-08,0.3,80.0
2015-11-07,0.223,85.0
2015-11-06,0.261,70.0
2015-11-05,0.402,78.0
2015-11-04,0.523,78.0
2015-11-02,0.466,75.0
2015-10-31,0.218,79.0
2015-10-28,0.367,91.0
2015-10-27,0.661,96.0
2015-10-26,0.205,70.0
2015-10-25,0.116,80.0
2015-10-24,0.28,80.0
2015-10-23,0.184,79.0
2015-10-22,0.387,79.0
2015-10-21,0.154,79.0
2015-10-20,0.373,86.0
2015-10-19,0.56,43.0
2015-10-18,0.423,89.0
2015-10-17,0.373,82.0
2015-10-16,0.241,76.0
2015-10-15,0.164,84.0
2015-10-14,0.291,82.0
2015-10-13,0.105,70.0
2015-10-11,0.0,85.0
2015-10-10,0.435,75.0
2015-10-09,0.218,80.0
2015-10-08,0.0,85.0
2015-10-07,0.223,75.0
2015-10-06,0.29,76.0
2015-10-05,0.435,72.0
2015-10-04,-0.29,83.0
2015-10-03,0.435,75.0
2015-10-02,0.226,79.0
2015-10-01,0.435,75.0
2015-09-30,0.428,79.0
2015-09-29,0.217,83.0
2015-09-27,0.432,87.0
2015-09-26,0.435,75.0
2015-09-24,0.392,86.0
2015-09-23,0.413,89.0
2015-09-22,0.333,78.0
2015-09-21,0.514,88.0
2015-09-20,0.403,100.0
2015-09-19,0.176,81.0
2015-09-18,0.16,80.0
2015-09-17,0.369,76.0
2015-09-16,0.56,75.0
2015-09-13,0.435,75.0
2015-09-12,0.294,86.0
2015-09-11,0.446,78.0
2015-09-10,0.463,77.0
2015-09-09,0.34,73.0
2015-09-08,0.344,93.0
2015-09-07,0.0,70.0
2015-09-06,0.52,81.0
2015-09-05,0.408,74.0
2015-09-04,0.441,86.0
2015-09-03,0.435,66.0
2015-09-02,-0.03,89.0
2015-09-01,0.066,76.0
2015-08-31,0.31,75.0
2015-08-30,0.176,73.0
2015-08-29,0.176,73.0
2015-08-28,0.336,87.0
2015-08-27,0.395,81.0
2015-08-26,0.264,91.667
2015-08-24,0.28,83.0
2015-08-23,0.28,87.0
2015-08-22,0.343,88.429
2015-08-21,0.56,87.0
2015-08-20,0.154,87.4
2015-08-19,0.0,75.0
2015-08-18,0.351,100.0
2015-08-17,0.0,83.0
2015-08-15,0.375,80.0
2015-08-14,0.259,75.0
2015-08-13,0.158,88.0
2015-08-12,0.263,83.786
2015-08-11,0.068,100.0
2015-08-10,0.247,74.167
2015-08-09,0.408,74.5
2015-08-08,0.207,78.333
2015-08-07,0.47,80.348
2015-08-06,0.541,82.813
2015-08-05,0.074,83.75
2015-08-04,0.36,76.833
2015-08-03,0.29,76.0
2015-08-02,0.435,75.0
2015-08-01,0.234,76.5
2015-07-31,0.154,72.5
2015-07-30,0.435,70.0
2015-07-29,0.499,72.5
2015-07-28,0.435,75.0
2015-07-26,0.01,83.0
2015-07-25,0.327,83.333
2015-07-24,0.46,86.0
2015-07-23,0.085,75.0
2015-07-22,0.124,77.5
2015-07-21,0.321,85.667
2015-07-19,0.56,87.0
2015-07-18,0.41,80.0
2015-07-16,0.435,83.0
2015-07-15,0.42,77.0
2015-07-11,0.268,75.0
2015-07-10,0.239,91.667
2015-07-09,0.312,85.6
2015-07-08,0.099,87.143
2015-07-07,0.422,96.182
2015-07-04,0.477,68.0
2015-07-02,0.393,80.0
2015-07-01,0.24,72.5
2015-06-30,0.435,75.0
2015-06-28,-0.202,
2015-06-27,0.56,100.0
2015-06-26,0.138,82.5
2015-06-25,0.174,87.5
2015-06-24,0.039,85.0
2015-06-21,0.0,100.0
2015-06-20,0.0,100.0
2015-06-19,-1.0,85.0
2015-06-18,-0.875,85.25
2015-06-17,0.333,84.667
2015-06-15,1.0,100.0
2015-06-11,0.0,85.0
2015-06-10,0.0,85.0
2015-06-09,-0.333,81.0
2015-06-08,0.0,70.0
2015-06-06,0.5,83.5
2015-06-04,1.0,75.0
2015-06-03,0.333,78.667
2015-06-02,0.625,77.5
2015-06-01,-0.333,80.0
2015-05-31,0.0,75.0
2015-05-30,0.6,81.6
2015-05-29,0.667,95.333
2015-05-28,0.571,92.429
2015-05-27,0.857,98.484
2015-05-23,0.0,100.0
2015-05-22,-1.0,80.0
2015-05-21,1.0,86.0
2015-05-20,0.11,81.0
2015-05-19,0.0,86.667
2015-05-18,0.0,87.0
2015-05-17,0.0,72.5
2015-05-16,0.25,74.25
2015-05-15,0.0,66.0
2015-05-14,-0.8,57.2
2015-05-13,0.286,79.571
2015-05-12,0.361,84.909
2015-05-11,0.367,79.6
2015-05-10,0.5,87.5
2015-05-09,0.134,73.645
2015-05-08,0.038,81.952
2015-05-07,-0.038,69.103
2015-05-06,0.0,81.0
2015-05-05,1.0,76.5
2015-05-04,1.0,75.0
2015-04-29,0.0,100.0
2015-04-28,1.0,75.0
2015-04-27,0.0,85.0
2015-04-24,0.0,75.0
2015-04-23,1.0,66.0
2015-04-22,0.5,75.5
2015-04-18,1.0,87.0
2015-04-17,0.5,91.5
2015-04-16,0.0,86.0
2015-04-15,0.0,85.0
2015-04-11,0.667,90.0
2015-04-10,0.0,83.0
2015-04-08,1.0,76.667
2015-04-07,0.5,77.5
2015-04-06,0.0,100.0
2015-04-05,1.0,100.0
2015-04-04,0.5,72.5
2015-04-03,0.0,77.5
2015-04-02,0.176,74.0
2015-04-01,0.864,97.346
2015-03-31,0.0,50.0
2015-03-27,1.0,70.0
2015-03-26,1.0,83.0
2015-03-24,0.111,84.333
2015-03-23,0.0,91.0
2015-03-21,0.0,87.0
2015-03-20,-0.5,75.0
2015-03-19,-0.4,93.6
2015-03-18,-0.333,70.0
2015-03-17,0.0,75.0
2015-03-15,-0.5,50.0
2015-03-14,0.0,85.0
2015-03-13,0.333,77.333
2015-03-12,0.333,79.333
2015-03-11,0.0,81.143
2015-03-10,0.0,75.0
2015-03-09,0.0,73.75
2015-03-08,0.0,68.667
2015-03-07,0.0,73.857
2015-03-06,0.371,81.4
2015-03-05,0.2,72.6
2015-03-04,0.0,81.625
2015-03-03,0.286,72.143
2015-03-02,0.0,72.5
2015-03-01,0.0,78.857
2015-02-28,0.118,82.765
2015-02-27,0.4,76.8
2015-02-26,0.0,73.0
2015-02-25,0.143,79.071
2015-02-24,0.188,77.267
2015-02-23,0.182,72.727
2015-02-22,0.063,70.875
2015-02-21,0.5,78.667
2015-02-20,0.305,77.929
2015-02-19,0.133,81.8
2015-02-18,0.0,88.333
2015-02-17,0.0,87.0
2015-02-16,0.0,86.8
2015-02-15,-0.083,85.8
2015-02-14,-0.188,85.5
2015-02-13,-0.097,85.433
2015-02-12,-0.127,80.393
2015-02-11,-0.426,83.0
2015-02-10,-0.727,83.8
2015-02-09,0.0,84.0
2015-02-07,-0.667,88.0
2015-02-06,0.0,85.0
2015-02-05,0.0,83.333
2015-02-04,0.0,93.0
2015-02-03,0.111,85.0
2015-02-01,0.0,83.0
2015-01-31,0.0,80.333
2015-01-29,0.667,77.333
2015-01-27,0.0,80.0
2015-01-25,0.0,75.0
2015-01-21,1.0,83.0
2015-01-19,0.0,72.5
2015-01-17,0.0,77.5
2015-01-16,1.0,83.0
2015-01-15,-0.4,70.6
2015-01-14,-1.0,83.0
2015-01-13,1.0,85.0
2015-01-10,1.0,100.0
2015-01-09,-0.333,75.0
2015-01-07,0.6,89.0
2015-01-06,0.467,90.0
2015-01-05,0.0,75.0
2015-01-01,0.0,75.0
2014-12-31,0.0,75.0
2014-12-23,0.0,75.0
2014-12-22,0.0,70.0
2014-12-20,0.0,78.0
2014-12-18,-0.5,78.0
2014-12-17,0.333,77.333
2014-12-14,0.538,76.769
2014-12-13,0.474,77.947
2014-12-12,0.0,78.333
2014-12-10,1.0,100.0
2014-12-07,1.0,75.0
2014-12-05,0.0,87.0
2014-12-04,1.0,86.5
2014-12-03,0.364,81.545
2014-11-30,0.0,75.0
2014-11-29,0.0,85.0
